OBD times,OBD rpm,OBD coolant temperature,OBD engine load,OBD velocity
1611,2324.754085,101.6306694,63.96070223,106.377018
1612,2322.641275,101.6189208,63.95330837,106.5728307
1613,2323.201775,101.6273587,63.95861871,106.9166158
1614,2325.33783,101.6475086,63.97129992,107.4025357
1615,2329.472695,101.6849351,63.99485405,108.0555212
1616,2333.760654,101.7231919,64.01893077,108.8488785
1617,2341.288954,101.7873233,64.05929154,109.8385164
1618,2351.92976,101.8759137,64.11504538,111.0011767
1619,2366.229013,101.9947459,64.18983178,112.269698
1620,2383.602164,102.1414279,64.28214533,113.538656
1621,2405.273523,102.3276801,64.39936211,114.6414042
1622,2430.733772,102.5503688,64.53951004,115.5871642
1623,2458.512195,102.7996226,64.69637649,116.3235611
1624,2486.30018,103.0563253,64.85793093,116.7821912
1625,2510.448457,103.2833704,65.00082054,116.8661657
1626,2531.158967,103.4838263,65.12697633,116.6279999
1627,2547.284784,103.6471656,65.22977306,115.9852909
1628,2557.327991,103.7605053,65.30110276,114.8051184
1629,2559.166887,103.8040662,65.32851758,113.1709502
1630,2553.951468,103.7875428,65.31811868,111.2214781
1631,2539.877252,103.696012,65.26051422,109.2943835
1632,2514.033517,103.5191345,65.14919735,107.6352468
1633,2478.248058,103.281782,64.99982087,106.4334647
1634,2435.557992,102.9844969,64.81272613,105.7153988
1635,2393.357953,102.6887474,64.62659779,105.4962072
1636,2357.025729,102.4358808,64.46745764,105.4864507
1637,2330.70878,102.2475126,64.34890911,105.5119207
1638,2314.984379,102.1222314,64.27006409,105.39786
1639,2310.184462,102.0788916,64.2427884,105.0958287
1640,2309.970811,102.0716526,64.23823262,104.6695095
1641,2310.52856,102.0707988,64.23769528,104.1980345
1642,2308.03083,102.0482404,64.22349826,103.8497976
1643,2301.416865,101.9930285,64.18875095,103.7418585
1644,2292.081213,101.9150232,64.13965878,103.9787418
1645,2281.756726,101.8279867,64.08488279,104.5672635
1646,2274.130939,101.7611559,64.04282322,105.4106091
1647,2271.76726,101.7340328,64.02575342,106.4882579
1648,2276.954595,101.7631817,64.04409812,107.7068227
1649,2289.842202,101.8531643,64.10072819,109.0828119
1650,2308.310011,101.9905442,64.18718745,110.5280483
1651,2331.908657,102.1747743,64.30313167,111.9683908
1652,2358.593118,102.3879452,64.43728962,113.3327632
1653,2388.7249,102.637033,64.59405163,114.5235631
1654,2420.373079,102.9091809,64.76532643,115.5924801
1655,2451.914087,103.1881788,64.94091224,116.5215274
1656,2481.791483,103.4581279,65.11080323,117.3111903
1657,2507.867941,103.6955395,65.26021691,118.0873649
1658,2531.275376,103.9123642,65.39667435,118.8697751
1659,2551.619905,104.1060542,65.51857206,119.6577603
1660,2568.912156,104.2754683,65.6251919,120.4495418
1661,2585.909037,104.4447112,65.73170397,121.2437376
1662,2603.042467,104.617806,65.84064022,122.0077143
1663,2620.297979,104.7948261,65.95204687,122.7385781
1664,2637.636625,104.9753951,66.06568693,123.496169
1665,2655.028139,105.1517823,66.17669526,124.1658678
1666,2671.757908,105.3086039,66.27539012,124.7612472
1667,2687.762561,105.4458138,66.36174238,125.2856532
1668,2704.352492,105.576758,66.44415141,125.6804637
1669,2719.017737,105.6819759,66.51036973,126.0290315
1670,2732.055516,105.7653038,66.56281168,126.3162412
1671,2743.539101,105.8297142,66.60334797,126.5674777
1672,2752.184767,105.8642189,66.6250633,126.7250209
1673,2759.817799,105.8876549,66.63981265,126.8116085
1674,2766.107195,105.897214,66.64582863,126.8939932
1675,2771.60884,105.8996674,66.64737264,126.9492661
1676,2775.058762,105.8824176,66.63651656,126.9421669
1677,2776.954882,105.8518499,66.61727895,126.9122425
1678,2778.758964,105.8244444,66.60003149,126.7890253
1679,2779.969344,105.7957975,66.58200267,126.5374171
1680,2779.813885,105.7584345,66.55848852,126.2154653
1681,2779.158592,105.7159176,66.53173075,125.8919402
1682,2776.460348,105.6433699,66.4860732,125.6394822
1683,2770.950564,105.5541619,66.42993066,125.5568976
1684,2763.900378,105.4606262,66.3710645,125.6249875
1685,2756.815736,105.3760899,66.31786205,125.8975208
1686,2751.287342,105.312491,66.27783639,126.3163921
1687,2749.478882,105.2859034,66.26110366,126.7462297
1688,2750.969934,105.2918757,66.26486231,127.1678492
1689,2756.937942,105.3402058,66.29527854,127.5185742
1690,2766.1105,105.4176398,66.34401123,127.7319802
1691,2775.523199,105.491205,66.39030911,127.8933753
1692,2784.755936,105.5568687,66.43163416,127.9894028
1693,2792.436207,105.6021842,66.46015321,128.078752
1694,2797.10943,105.6126516,66.46674082,128.1708965
1695,2800.643704,105.6123656,66.46656083,128.2654821
1696,2802.74654,105.5999915,66.45877329,128.3617756
1697,2804.703132,105.5882424,66.45137901,128.4592398
1698,2806.720937,105.5789988,66.44556162,128.5575005
1699,2808.7922,105.5719115,66.44110126,128.6242219
1700,2810.90086,105.5665886,66.43775133,128.5929184
1701,2813.035158,105.56272,66.43531663,128.4551023
1702,2815.186896,105.560063,66.43364449,128.2443929
1703,2816.64798,105.5523395,66.42878374,128.0286505
1704,2815.962488,105.5262673,66.41237537,127.7851501
1705,2812.944554,105.4819242,66.38446828,127.5110568
1706,2808.330381,105.4287793,66.35102184,127.2974293
1707,2803.605996,105.3799115,66.32026716,127.0953477
1708,2798.273759,105.3308811,66.2894101,126.9265425
1709,2792.271589,105.2802199,66.25752678,126.8243468
1710,2787.593517,105.2453893,66.23560632,126.7306819
1711,2783.168279,105.2156749,66.21690572,126.6997295
1712,2779.471738,105.1937131,66.20308421,126.7998682
1713,2777.233828,105.1850572,66.19763663,126.9477447
1714,2775.182729,105.1785715,66.19355493,127.1901324
1715,2774.504924,105.1845532,66.19731943,127.503511
1716,2776.697789,105.2169094,66.21768264,127.853168
1717,2779.936028,105.2554683,66.24194948,128.2642253
1718,2785.2439,105.310079,66.27631841,128.7117802
1719,2792.10635,105.376404,66.31805974,129.2213278
1720,2799.763233,105.4446284,66.36099637,129.7677807
1721,2808.764676,105.5204899,66.40873936,130.3444264
1722,2818.565354,105.596991,66.45688492,130.8277661
1723,2829.723565,105.6798645,66.50904092,131.1684757
1724,2841.68994,105.7637227,66.56181658,131.3345699
1725,2854.317483,105.8480701,66.61490016,131.3544561
1726,2864.901787,105.9061491,66.65145188,131.109173
1727,2872.362737,105.9303247,66.66666667,130.4590051
1728,2875.999912,105.9146327,66.65679096,129.360345
1729,2876.435387,105.8716104,66.62971512,127.7236284
1730,2871.06411,105.7824087,66.57357652,125.4675785
1731,2856.826559,105.6227826,66.4731167,122.9290973
1732,2832.767803,105.4074602,66.33760478,120.3161106
1733,2796.92654,105.1302535,66.16314627,117.7227208
1734,2747.52295,104.7952643,65.95232261,115.2432347
1735,2691.934601,104.466175,65.74521207,112.8736983
1736,2634.714712,104.1432946,65.54200909,110.5596993
1737,2577.923962,103.8264808,65.34262409,108.1982193
1738,2523.627505,103.5155498,65.14694134,105.8415646
1739,2471.738757,103.2103133,64.95484245,103.536788
1740,2421.066182,102.9105974,64.76621788,101.3365258
1741,2369.353853,102.6162636,64.58098056,99.39096509
1742,2317.747192,102.3271968,64.39905792,97.77955276
1743,2267.276571,102.0432516,64.22035861,96.45418217
1744,2219.094635,101.7642882,64.04479454,95.2328231
1745,2176.49022,101.4901292,63.87225405,94.17981517
1746,2141.203077,101.2453252,63.71818801,93.19823265
1747,2112.179754,101.028597,63.58179134,92.2154017
1748,2085.434103,100.8187027,63.44969549,91.29345697
1749,2062.375051,100.6245727,63.32752082,90.49569061
1750,2040.880091,100.437474,63.20977132,89.77907434
1751,2019.357793,100.2513822,63.09265547,89.22339062
1752,1999.168798,100.0720084,62.97976756,88.74693026
1753,1981.699095,99.9086378,62.87695115,88.27218593
1754,1966.006438,99.75718096,62.78163262,87.79009906
1755,1953.837926,99.62731491,62.69990214,87.30236219
1756,1943.404268,99.5104683,62.62636537,86.81072011
1757,1933.008189,99.39605049,62.55435715,86.31641629
1758,1922.45132,99.28263852,62.48298195,85.78830964
1759,1911.770726,99.1704334,62.41236628,85.22456635
1760,1901.004615,99.05964298,62.34264093,84.68593045
1761,1890.180216,98.95040221,62.27389086,84.09058165
1762,1878.615594,98.83929664,62.20396718,83.48616282
1763,1866.270591,98.72553627,62.13237272,82.8824958
1764,1854.475397,98.61685731,62.06397621,82.27988784
1765,1841.438288,98.50344696,61.99260203,81.6470362
1766,1828.202561,98.39060413,61.92158502,80.88535947
1767,1814.983297,98.27951694,61.85167291,79.81332936
1768,1801.787225,98.17017861,61.78286143,78.26616491
1769,1787.928869,98.05906541,61.71293295,76.22457898
1770,1771.249466,97.93424767,61.63437959,73.63799242
1771,1747.773861,97.77846632,61.53633946,70.60552876
1772,1713.893635,97.59809302,61.42282252,67.38191646
1773,1669.186435,97.42237099,61.31223282,64.16492587
1774,1612.544663,97.25169954,61.20482169,61.05590568
1775,1546.138954,97.08600406,61.10054215,58.20409318
1776,1475.547421,96.92517828,60.99932733,55.65736918
1777,1405.100891,96.76906206,60.90107644,53.25964553
1778,1337.018727,96.61748245,60.80568065,50.66101648
1779,1274.568966,96.4702474,60.71301909,47.96841144
1780,1218.800115,96.32715696,60.62296591,44.89661034
1781,1166.294115,96.18802763,60.53540562,41.46137982
1782,1392.223826,96.05273211,60.45025813,37.92294889
1783,1390.177024,95.92117313,60.36746222,34.3650182
1784,1301.152869,95.79326109,60.28696148,31.45835357
1785,1201.596131,95.66893742,60.20871906,29.08320103
1786,1099.048533,95.54812257,60.1326849,27.0402947
1787,1370.915117,95.43070333,60.05878775,24.60789241
1788,1352.215,95.31653034,59.9869336,22.83582753
1789,1250.120754,95.20540263,59.91699599,21.03027551
1790,1162.307876,95.09716326,59.84887614,18.98694571
1791,1562.945096,95.0097988,59.7938938,16.52871638
1792,1584.77612,94.9185689,59.73647876,13.61458675
1793,1459.473206,94.83199136,59.68199167,10.37122341
1794,1317.668831,94.73205754,59.61909887,6.903760044
1795,1147.070978,94.62944118,59.55451782,2.500869337
1796,944.8342498,94.52739898,59.49029813,0.000205115
1797,751.9461161,94.44446752,59.43810567,4.8884E-06
1798,750.000014,94.37311057,59.39319757,1.47E-06
1799,6.84E+02,94.29540629,59.34429481,6.47E-07
1800,1.97E+02,94.19974529,59.28409108,3.39E-07
